0.035,0.15,1.005
0.034,0.145,0.985
0.036,0.152,0.989
0.033,0.146,0.979
0.034,0.144,0.971
0.032,0.146,0.978
0.017,0.149,0.978
0.021,0.144,0.979
0.017,0.155,0.957
0.02,0.15,0.968
0.018,0.146,0.979
0.02,0.151,0.978
0.011,0.137,0.979
0.014,0.129,0.989
-0.009,0.125,0.988
0,0.094,1.004
-0.014,0.126,0.989
0.003,0.104,0.982
-0.005,0.102,0.979
-0.014,0.064,0.992
-0.028,0.073,0.977
-0.026,0.113,0.958
-0.022,0.135,0.956
-0.038,0.138,1.012
-0.026,0.212,1.057
-0.04,0.225,1.106
-0.051,0.254,1.178
-0.042,0.227,1.269
-0.031,0.216,1.334
-0.046,0.286,1.316
0.018,0.312,1.285
0.038,0.229,1.275
0.055,0.197,1.247
0.047,0.209,1.174
0.051,0.104,1.181
0.044,0.074,1.062
0.076,0.095,0.905
0.103,0.02,0.781
0.019,0.021,0.552
0.054,-0.022,0.443
0.029,-0.065,0.432
0.011,-0.064,0.353
0.026,0.007,0.358
0.074,0.108,0.422
0.091,0.174,0.438
0.077,0.165,0.438
0.112,0.104,0.529
0.211,0.05,0.714
0.197,0.112,0.816
0.222,0.223,0.956
0.199,0.223,1.163
0.088,0.212,1.452
-0.002,0.231,1.834
-0.039,0.26,1.999
-0.108,0.384,1.999
-0.146,0.329,1.999
0.073,0.407,1.95
-0.058,0.231,1.58
0.143,-0.058,1.082
0.066,-0.037,0.722
0.079,-0.209,0.546
0.026,-0.236,0.571
0.011,-0.231,0.619
-0.021,-0.205,0.515
-0.058,-0.182,0.367
-0.052,-0.138,0.274
-0.09,-0.02,0.137
-0.024,0.1,0.161
-0.021,0.075,0.235
0.003,0.131,0.336
-0.013,0.265,0.465
-0.003,-0.291,0.806
0.113,0.11,0.693
0.091,0.158,0.729
0.093,0.198,0.963
0.097,0.181,1.248
0.063,0.278,1.506
0.027,0.306,1.736
-0.06,0.25,1.82
-0.418,0.312,1.807
-0.15,0.207,1.999
-0.275,-0.031,1.857
-0.259,0.185,1.984
-0.123,0.269,1.698
-0.064,0.244,1.467
-0.229,0.06,1.143
-0.027,0.129,0.757
-0.121,-0.21,0.868
-0.072,-0.278,0.84
-0.084,-0.188,0.696
-0.036,-0.022,0.52
0.005,0.072,0.347
-0.013,0.051,0.206
-0.037,0.021,0.176
0.004,-0.034,0.357
0.041,0.026,0.427
0.125,0.128,0.433
0.15,-0.06,0.36
0.063,0.092,0.385
0.102,0.018,0.452
0.085,0.114,0.728
0.096,0.181,1.061
0.14,0.18,1.324
0.117,0.174,1.389
0.089,0.234,1.366
0.073,0.24,1.438
-0.089,0.125,1.498
0.007,0.256,1.791
-0.259,0.271,1.999
-0.291,0.277,1.999
-0.355,0.51,1.999
-0.241,0.325,1.865
-0.219,0.091,1.413
-0.117,0.016,0.926
-0.002,0.173,0.675
-0.136,0.008,0.782
-0.092,-0.057,0.898
-0.106,-0.17,0.925
-0.017,0.028,0.624
-0.017,0.055,0.358
-0.005,-0.016,0.143
-0.049,-0.014,0.047
-0.008,0.015,0.234
0.105,0.167,0.399
0.15,0.186,0.363
0.274,0.235,0.226
0.114,0.062,0.463
0.166,0.097,0.551
0.129,0.171,0.663
0.101,0.269,0.855
0.095,0.239,1.103
-0.01,0.339,1.306
-0.003,0.248,1.572
-0.068,0.146,1.705
-0.026,0.147,1.817
-0.003,0.11,1.815
-0.108,0.122,1.809
-0.13,0.203,1.734
-0.055,0.236,1.761
0.101,0.284,1.651
-0.124,0.285,1.374
-0.053,0.271,1.117
-0.048,0.058,1.003
-0.117,-0.103,0.885
-0.114,-0.265,0.973
-0.087,-0.177,0.79
0.004,0.137,0.516
0.028,0.161,0.315
0.038,0.028,0.187
-0.004,-0.045,0.147
-0.001,-0.09,0.324
0.035,-0.014,0.477
0.007,0.076,0.514
0.04,0.117,0.414
0.118,0.05,0.315
